sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,capacity_target,capacity_muscles,capacity_scale,usable,status,reason,duration_ms,objective,max_assembly_error_deg,max_equilibrium_residual,max_reserve_torque_nm,muscles_at_floor,muscles_at_capacity,activation__DELT1,activation__DELT2,activation__DELT3,activation__SUPSP,activation__INFSP,activation__SUBSC,activation__TMIN,activation__TMAJ,activation__PECM1,activation__PECM2,activation__PECM3,activation__LAT1,activation__LAT2,activation__LAT3,activation__CORB,activation__TRIlong,activation__TRIlat,activation__TRImed,activation__ANC,activation__SUP,activation__BIClong,activation__BICshort,activation__BRA,activation__BRD,activation__ECRL,activation__ECRB,activation__ECU,activation__FCR,activation__FCU,activation__PL,activation__PT,activation__PQ,activation__FDSL,activation__FDSR,activation__FDSM,activation__FDSI,activation__FDPL,activation__FDPR,activation__FDPM,activation__FDPI,activation__EDCL,activation__EDCR,activation__EDCM,activation__EDCI,activation__EDM,activation__EIP,activation__EPL,activation__EPB,activation__FPL,activation__APL,active_force_n__DELT1,active_force_n__DELT2,active_force_n__DELT3,active_force_n__SUPSP,active_force_n__INFSP,active_force_n__SUBSC,active_force_n__TMIN,active_force_n__TMAJ,active_force_n__PECM1,active_force_n__PECM2,active_force_n__PECM3,active_force_n__LAT1,active_force_n__LAT2,active_force_n__LAT3,active_force_n__CORB,active_force_n__TRIlong,active_force_n__TRIlat,active_force_n__TRImed,active_force_n__ANC,active_force_n__SUP,active_force_n__BIClong,active_force_n__BICshort,active_force_n__BRA,active_force_n__BRD,active_force_n__ECRL,active_force_n__ECRB,active_force_n__ECU,active_force_n__FCR,active_force_n__FCU,active_force_n__PL,active_force_n__PT,active_force_n__PQ,active_force_n__FDSL,active_force_n__FDSR,active_force_n__FDSM,active_force_n__FDSI,active_force_n__FDPL,active_force_n__FDPR,active_force_n__FDPM,active_force_n__FDPI,active_force_n__EDCL,active_force_n__EDCR,active_force_n__EDCM,active_force_n__EDCI,active_force_n__EDM,active_force_n__EIP,active_force_n__EPL,active_force_n__EPB,active_force_n__FPL,active_force_n__APL
sobol__0000976@@latissimus_dorsi@@0.00,-47.45126274,51.73051847,84.5459138,15.09784315,-3.45791481,1.00328082,47.13484774,Latissimus dorsi,LAT1;LAT2;LAT3,0,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,305.770053,0.925173351923,1.86321891249e-08,9.29823188688e-13,8.7281941685e-05,24,0,0.0100012970051,0.282087353499,0.549523244155,0.215276642243,0.0100002287823,0.0100000749844,0.0100452382013,0.0100019087866,0.0100005243253,0.0100001302076,0.0100001451373,0.000674096936871,0.000674096936871,0.000674096936871,0.0100005775893,0.0841622937164,0.111330970536,0.0891380926025,0.0100452382013,0.010001817337,0.623243347078,0.0100019857264,0.0100038023067,0.0100088203314,0.0100170400782,0.0176639149975,0.0606841296345,0.0100023431732,0.0100048116333,0.0100069322079,0.230423383082,0.129533380622,0.0100100956829,0.0100049447974,0.010003568473,0.0100053045416,0.0100047472502,0.0100058338176,0.0100049798564,0.0100048392647,0.0109126134692,0.0465988594841,0.03653763481,0.0196190457366,0.0203003425698,0.0101659402224,0.0100349351865,0.0100167487984,0.0100050178318,0.0100061293559,0.968208371072,291.198788115,78.4906672506,67.7821410065,3.43224237931,12.426081546,0,1.06237586418,4.4392625548,6.56980473803,4.72465197781,0,0,0,1.97709240344,64.1985173819,63.1951807291,40.5106016394,0,3.71664924062,132.282892804,0.433997646493,11.7501033965,2.44043349699,2.62395798077,2.87916047426,11.1821544108,3.90049357229,3.71304508608,0.915066443863,95.4117335236,36.8415904704,0.654067591785,1.58793467637,2.40173353473,1.55931073891,2.25639568018,1.64080013606,1.93169304176,1.87545526992,0.22898778452,3.74501515898,2.49688380535,0.776720463322,1.05290055859,0.241274286231,0.540918725277,0.46071649178,1.91967694671,1.12480380967
sobol__0003296@@triceps@@0.00,-56.63583306,43.76420988,39.68507396,38.80633924,-2.63760231,13.41905231,22.78914462,Triceps,TRIlong;TRIlat;TRImed,0,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,473.898465,0.425145184373,2.65956572321e-08,3.8369307731e-13,0.000118126817449,20,0,0.0100018935368,0.216654472721,0.210519402782,0.0100002933204,0.0100001153494,0.0100006144964,0.010045238158,0.176026767251,0.213223864134,0.010000374281,0.0100003043589,0.334054945615,0.0286907467772,0.010001969441,0.0100012059573,0.000674019428764,0.000674019428764,0.000674019428764,0.010045238158,0.0407025292919,0.010000340139,0.0100003017694,0.0100000918124,0.0100001314112,0.010000387492,0.0100026409579,0.260991012606,0.0100003833438,0.0100004034203,0.0100016171327,0.0100002666244,0.0100141100805,0.010002183445,0.0100009742432,0.0516984053024,0.0385313720559,0.0102758226186,0.0126341905477,0.0231408000978,0.043211755847,0.0275785983187,0.14275593662,0.103125265552,0.0554178383148,0.0778230105456,0.0100407320042,0.0158894123542,0.0343133473888,0.115276398689,0.101666195877,1.4604567768,224.356853255,26.1989856545,3.25120752555,6.82978174956,12.0429692969,0,14.8317715092,94.6052911581,6.45720906432,4.53768372211,50.653491778,1.81418663213,1.58891554373,2.08018622473,0,0,0,0,15.0444897012,1.94602003288,1.36995393747,11.77361392,2.73357070554,3.03292087038,2.03873703961,50.2929744914,4.02638778213,3.8342817749,0.97245722385,5.07732000593,2.84681897858,0.693872070743,1.63080791179,13.1404051632,6.25959394266,2.40746876875,2.15579570945,4.67338299299,8.5015270622,0.708231279328,13.6886977665,8.13063744633,2.43654289056,4.67676505983,0.318118737426,0.86378655314,1.5307571227,23.1011265777,11.8566124003
sobol__0000949@@supraspinatus@@0.00,117.07998726,85.24614347,43.5302888,20.17596815,-64.70791481,5.10484332,-13.80265226,Supraspinatus,SUPSP,0,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,449.71143,1.20164021746,3.18513144748e-08,1.90607093256e-12,9.96937477549e-05,15,0,0.760006028126,0.0100003623064,0.0100060955545,0.000673939260764,0.0100002020763,0.0100000619089,0.0807824712187,0.0856054281025,0.133745703563,0.0100001095935,0.0100001697922,0.121602903261,0.0100017586329,0.0100008302413,0.0100009327839,0.516373860575,0.0100007888325,0.0100009467322,0.0100452378418,0.0870762480149,0.0100002768946,0.0100010858331,0.526609594676,0.106812773284,0.0609349146193,0.0580538885771,0.0100072703725,0.0364806852962,0.0444343080314,0.0100507036455,0.0200375952321,0.0100118933141,0.0101946922519,0.0176045776196,0.0100084680814,0.0100130949182,0.010011898899,0.0100141964894,0.0100117839458,0.0100133701881,0.0100276400205,0.0100137416437,0.0100452378418,0.0100264848289,0.0100197333908,0.0100758025331,0.0100790731355,0.0100391413565,0.0100205530443,0.0100273131541,479.882605802,10.0903109203,1.94003641398,0,9.85501486929,13.0630689663,21.7155554749,12.3147466773,52.8764536077,6.13764914889,4.39278024527,32.4721733606,2.93612557289,1.85577371823,1.88719870205,207.059544778,6.04220310621,5.02723060739,0,30.1549890829,3.90244809674,2.24886466543,619.549953414,26.1457476388,20.2018562037,14.6533183671,1.93036611371,11.5459732138,21.3183897843,0.72439084622,4.12930306282,2.44852895084,0.704801838799,2.93420231694,2.53035960198,1.48781584082,2.3452727258,1.7232433261,2.12580400502,1.92446833124,0.353623080566,1.09047037033,0,0.487387215495,0.722312950598,0.469666968219,0.805452374119,0.460511542167,1.63595887819,1.16629298307
sobol__0003516@@triceps@@0.75,-7.06552056,3.90092863,88.61085521,118.78680799,21.42489769,0.22569293,44.58601962,Triceps,TRIlong;TRIlat;TRImed,0.75,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,445.714484,0.404999661778,6.18596325275e-08,7.05905180573e-13,0.000290728919896,18,0,0.0100003460654,0.0100001903467,0.12906519003,0.0166071568981,0.0100005445581,0.0100002159556,0.0100452380299,0.318047188737,0.0100088483134,0.121436601364,0.0100009689053,0.270650537276,0.117707476065,0.180322518407,0.173580139354,0.213162200974,0.0300975430171,0.0300700810479,0.0107453302234,0.0100452380299,0.165376470948,0.03061714478,0.0100063338179,0.01002225952,0.0271286224533,0.0703674250605,0.0843613115425,0.0100040535589,0.0100452380299,0.0100452380299,0.127156372884,0.0739188145294,0.0100452380299,0.0100062987978,0.010001372103,0.0100020627469,0.0100019490225,0.0100024415032,0.0100019897298,0.0100019318138,0.0146034443282,0.066622475839,0.0540687923015,0.0296148727074,0.0295877053543,0.0165350737237,0.0100617255348,0.0100096301075,0.010002611972,0.0100031125313,7.46971904308,10.9898573384,25.9881178763,8.221420985,5.13553902797,12.493334435,0,37.7518413069,4.28508389657,72.5398818536,3.57003077384,45.5357303528,8.75902252554,26.5640089788,32.0429430296,30.1283125742,16.193670335,16.1641953923,3.04307442873,0,69.3951123838,8.83278093568,8.96626810472,0.335573204455,7.76966565853,11.4612407901,11.4303728167,0.85571347814,0,0,56.1055290827,20.0297725894,0,0.482208184831,2.39670885317,1.55486049257,2.25635030607,1.64039510705,1.92856942131,1.87045762188,0.253356905986,4.337070017,3.10576736988,1.05519112665,1.15081763927,0.408926458702,0.531671548957,0.460352723466,1.93043937928,1.12556931326
sobol__0000511@@middle_deltoid@@0.50,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Middle deltoid,DELT2,0.5,0,solver_failed,The static optimization solver did not converge,1381.718096,,5.9138639763e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000976@@teres_minor@@0.75,-47.45126274,51.73051847,84.5459138,15.09784315,-3.45791481,1.00328082,47.13484774,Teres minor,TMIN,0.75,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,319.503442,0.948575402329,1.31413611104e-08,6.89226453687e-13,8.84189973524e-05,26,0,0.0100012814079,0.285476392079,0.555963420459,0.218585138777,0.0100002257718,0.0100000739081,0.000673998592872,0.010001884432,0.010000517558,0.0100001284541,0.010000143201,0.0100013968964,0.0100452378057,0.0100005158649,0.0100005704162,0.0840356126352,0.113132722517,0.0905806331194,0.0100452378057,0.0100017965597,0.631569157864,0.0100019618182,0.0100037466038,0.0100087111824,0.0100168382325,0.0175290711586,0.0605932460025,0.0100023466336,0.010004807154,0.0100069454841,0.233052174631,0.131085678968,0.0100100944672,0.010004947315,0.0100035827915,0.0100053279377,0.0100047585714,0.010005848256,0.0100049969256,0.0100048590331,0.0109334315936,0.0467454357667,0.036660921244,0.0197116309759,0.020304576346,0.0101668375751,0.0100348766137,0.0100167995622,0.0100050242032,0.0100061460409,0.968206861596,294.697292796,79.4105441571,68.8238563402,3.43224134618,12.4260802085,0,1.06237327738,4.43925955078,6.56980358599,4.72465106298,1.63166418804,0,1.66888096382,1.97709098534,64.1018857757,64.2179153816,41.1661932286,0,3.7166415198,134.050039353,0.433996609,11.7500379699,2.44040688335,2.62390510742,2.85718136881,11.1654074487,3.90049492171,3.71304342422,0.915067657887,96.5002409247,37.2830916469,0.65406751237,1.58793507596,2.40173697243,1.55931438514,2.25639823347,1.64080250373,1.93169633735,1.87545897559,0.229424627282,3.75679506969,2.50530886909,0.780385924501,1.05312014826,0.241295583646,0.540915568028,0.460718826638,1.9196781692,1.12480568524
sobol__0003146@@teres_major@@0.75,117.03604194,44.27202238,74.25538646,98.22040174,65.48739769,6.71983356,8.25789462,Teres major,TMAJ,0.75,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,325.726094,0.693621502337,3.51202498194e-08,9.29765441161e-13,5.91349712793e-05,24,0,0.112915428369,0.0100002805408,0.0100069597366,0.0100010724794,0.0100004155377,0.0100001790633,0.020958235445,0.166617802381,0.640403036727,0.0100005269723,0.0100014192199,0.148945249178,0.0105191403939,0.0100017629415,0.0382329991049,0.422577643698,0.0100071054929,0.0100072221941,0.010021193909,0.0100452383673,0.010003319892,0.0100045241908,0.0974047480358,0.0242870273311,0.036826306019,0.0643962841022,0.0867304860675,0.0100017164192,0.0100061785063,0.0100047479625,0.0685100528627,0.0149805063869,0.0100124332218,0.0100049580507,0.0100027473942,0.0100041469272,0.0100042899119,0.0100052708035,0.0100042900599,0.0100040140586,0.0156436204251,0.0691021147798,0.0490458197978,0.0255309472847,0.0294890462121,0.0184066693754,0.010097135419,0.0100145535876,0.0100040817092,0.0100055154426,136.063505041,10.844286806,1.94278707491,4.99229453865,6.55108533665,12.7279720158,5.6271878034,16.6164001808,191.313188504,3.93993925279,1.02428372697,35.7618929902,2.16701350594,1.71535764181,5.17520555726,102.471660433,7.1486026223,7.01188884028,2.70815616431,0,5.16043820791,3.04596964228,104.706574669,5.90243831236,11.6569918637,14.1222238531,14.1775522954,3.76289485917,2.61705298944,0.912746977402,29.4024875944,3.29169705573,0.523201749633,1.56542750202,2.57156550956,1.62558396941,2.366941171,1.72613147591,2.04088582602,1.97198185426,0.388072798356,6.52755234512,3.81291968948,1.1609622283,1.57336876386,0.696203684821,0.596290674047,0.459751070269,1.97080330167,1.16754153659
sobol__0000309@@brachialis@@0.75,114.44326851,90.70512784,-50.65916432,119.58026502,6.38583519,1.44761676,-43.68546476,Brachialis,BRA,0.75,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,375.157261,0.474334676275,8.52731432133e-08,1.2134394686e-12,1.59660842044e-05,13,0,0.332253751846,0.23797347256,0.0100054840866,0.305965594759,0.318782390746,0.323200294485,0.0100076911852,0.0100037521594,0.0100013372261,0.0100006374004,0.0100007996737,0.0100020078481,0.0100021727864,0.0100030130702,0.0100046103871,0.0100452375912,0.0100612980715,0.0100612830438,0.0100484756858,0.0100452375912,0.0194445506732,0.0100023886197,0.000144758255012,0.0100491712995,0.0111293129759,0.0164099102994,0.0100091121993,0.0291641092032,0.0100061915977,0.0100732838376,0.0419050946264,0.0188478319878,0.01003435377,0.0100315115021,0.0104024480992,0.0102287911269,0.0100286959932,0.0100394398263,0.0100740260405,0.0109167170826,0.0100358325666,0.0100241662753,0.0100431256884,0.0100571210782,0.0100252909669,0.0100433513868,0.0100397024891,0.0100936322453,0.0100538277129,0.0113161696557,264.473792724,250.72276533,1.68238698851,131.183488286,312.402269067,268.689103176,2.24198287164,1.37071432604,4.20727344301,6.44489485859,4.65310271657,2.71486489774,3.00770258106,1.88061522452,1.90423227889,0,7.21781262079,7.21280587087,2.84567845024,0,9.86482795274,3.00775728699,0.0955912897476,0.291617247949,0.67870014673,4.0531223673,1.91100452465,11.526973705,4.30278628186,0.999765686584,20.549923586,5.27893528291,0.678606224034,1.63954919005,2.51090400827,1.45383758263,2.22396383669,1.67455308488,2.13963843186,2.01961441448,0.387320950695,1.0690921761,0.937026624029,0.469231151049,0.719245247386,0.473542730936,0.852540858336,0.462482362315,1.09658039072,1.26374974409
sobol__0000860@@anterior_deltoid@@0.00,-12.99813774,0.44145597,79.2724763,95.84003065,-11.58291481,9.34312457,-40.52140226,Anterior deltoid,DELT1,0,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,371.826454,0.446281522667,6.73947117114e-07,1.42819089888e-12,0.00221759501017,7,0,0.000673971281373,0.0100002342974,0.033100270077,0.103166868445,0.010000500316,0.0100002449905,0.0100452377651,0.275683069778,0.0456787666073,0.192727882826,0.0100011360886,0.23260123193,0.100661593214,0.145672126359,0.177807774956,0.319324728175,0.063003245663,0.0617523359211,0.0132945490213,0.0100028727507,0.181586614242,0.0100967759584,0.0100036610998,0.0100634672042,0.0570450333756,0.0195679716701,0.0100100939162,0.0216044721409,0.0100044258315,0.0100450939509,0.182390671166,0.0783745240494,0.0100262273565,0.0100241011211,0.0179557683488,0.0139868373228,0.0100362790468,0.0100517214197,0.0104329368233,0.0150313233696,0.0100525428012,0.010091992484,0.0112612398321,0.0102341528786,0.0100301665297,0.010056948397,0.0100468898955,0.0101134378678,0.0100340332268,0.0111933896798,0,11.0010833906,6.66528566178,51.448717277,5.61894748763,12.4470415483,0,33.0713073971,19.3662170993,113.237785901,3.19749663473,40.2519758709,8.00161260767,21.6741631625,32.1512389951,94.607317393,44.8913877251,43.1262195798,3.56355806677,3.79580109347,88.0134363364,3.00271367796,10.8215151125,2.42596946229,17.0784622068,4.83432046984,1.93092509844,8.81123038161,4.41084989073,1.01448994916,99.0897225622,22.3129295914,0.712670900119,1.68057870073,4.27820940502,1.93948176484,2.26800217286,1.69059042837,2.21586948208,2.71906258496,0.386060031076,1.07708086413,1.05746120662,0.485628268067,0.725206629314,0.474940279054,0.849038939808,0.448393606545,1.10817354821,1.18751280209
sobol__0002272@@posterior_deltoid@@0.25,-56.72372368,27.57768644,66.85792552,24.77801893,73.37802269,5.77989215,6.32430087,Posterior deltoid,DELT3,0.25,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,351.984921,0.568064688609,3.29528191401e-08,1.11555209514e-12,0.00011970647296,23,0,0.0100003692025,0.11747821285,0.154521340073,0.010002196757,0.0100001229964,0.0100001009546,0.0100452368281,0.289409736443,0.0100004563494,0.0100001160048,0.0100001262194,0.476616239255,0.0903657517746,0.0100019411634,0.0100006789011,0.0685650720245,0.0140975957438,0.0123858531184,0.0100452368281,0.0100452368281,0.404326242074,0.0100009019209,0.0100196877432,0.0100073200535,0.0100479839793,0.0353624309744,0.0197814029742,0.0100016743076,0.0100022929881,0.0100046938676,0.177052249463,0.0374396166062,0.0100082350977,0.010004109729,0.0100037412116,0.0100059363536,0.0100052568437,0.0100066079494,0.0100057517283,0.0100061339306,0.0112525772216,0.0506957452835,0.0396601537875,0.0217128392592,0.0174081934389,0.0134488054208,0.0101274239844,0.0100277562622,0.0100074454587,0.0100121604302,3.09290932668,127.28114691,7.10610538545,3.99159031862,5.52196676535,12.3401965679,0,23.9131163775,4.3810733738,6.2678189783,4.36263833051,70.0657543062,4.45167001989,1.49462999474,2.0192771392,51.9105530879,8.81313209126,6.7510859094,0,0,56.7747411449,0.995551131493,11.7947760453,2.47740862796,2.94690818948,7.47970678233,3.78668519026,4.07377816701,4.62854480331,1.010375915,98.5980004066,7.50162261606,0.752916449068,1.71146986869,2.5788865391,1.62589734846,2.36831001335,1.72826840099,2.04678090913,1.97312627508,0.310031255581,5.35449049986,3.43216992687,1.0459491792,1.1169681252,0.520119790824,0.608939386696,0.460704548256,1.96023393317,1.16833590381
