sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,usable,status,reason,duration_ms,objective,max_assembly_error_deg,max_equilibrium_residual,max_reserve_torque_nm,muscles_at_floor,muscles_at_capacity,activation__DELT1,activation__DELT2,activation__DELT3,activation__SUPSP,activation__INFSP,activation__SUBSC,activation__TMIN,activation__TMAJ,activation__PECM1,activation__PECM2,activation__PECM3,activation__LAT1,activation__LAT2,activation__LAT3,activation__CORB,activation__TRIlong,activation__TRIlat,activation__TRImed,activation__ANC,activation__SUP,activation__BIClong,activation__BICshort,activation__BRA,activation__BRD,activation__ECRL,activation__ECRB,activation__ECU,activation__FCR,activation__FCU,activation__PL,activation__PT,activation__PQ,activation__FDSL,activation__FDSR,activation__FDSM,activation__FDSI,activation__FDPL,activation__FDPR,activation__FDPM,activation__FDPI,activation__EDCL,activation__EDCR,activation__EDCM,activation__EDCI,activation__EDM,activation__EIP,activation__EPL,activation__EPB,activation__FPL,activation__APL,active_force_n__DELT1,active_force_n__DELT2,active_force_n__DELT3,active_force_n__SUPSP,active_force_n__INFSP,active_force_n__SUBSC,active_force_n__TMIN,active_force_n__TMAJ,active_force_n__PECM1,active_force_n__PECM2,active_force_n__PECM3,active_force_n__LAT1,active_force_n__LAT2,active_force_n__LAT3,active_force_n__CORB,active_force_n__TRIlong,active_force_n__TRIlat,active_force_n__TRImed,active_force_n__ANC,active_force_n__SUP,active_force_n__BIClong,active_force_n__BICshort,active_force_n__BRA,active_force_n__BRD,active_force_n__ECRL,active_force_n__ECRB,active_force_n__ECU,active_force_n__FCR,active_force_n__FCU,active_force_n__PL,active_force_n__PT,active_force_n__PQ,active_force_n__FDSL,active_force_n__FDSR,active_force_n__FDSM,active_force_n__FDSI,active_force_n__FDPL,active_force_n__FDPR,active_force_n__FDPM,active_force_n__FDPI,active_force_n__EDCL,active_force_n__EDCR,active_force_n__EDCM,active_force_n__EDCI,active_force_n__EDM,active_force_n__EIP,active_force_n__EPL,active_force_n__EPB,active_force_n__FPL,active_force_n__APL
anchor__forward_45,90,45,0,0,0,0,0,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,356.949382,0.462443544875,0.000545997706114,1.39867947569e-12,1.59145602043e-05,20,0,0.212885613018,0.224651994874,0.0100194580645,0.0643343353182,0.124302347739,0.021890341277,0.0100375643722,0.0100087554133,0.0100052077026,0.0100022463232,0.0100052162721,0.0100071506186,0.0100070423507,0.0100079652385,0.0100113958459,0.385450502891,0.349789771633,0.254403334541,0.010045237529,0.0288175452193,0.0100062898282,0.0100029648728,0.0100009582965,0.0100034585552,0.0365451544824,0.0273729606679,0.0146707806468,0.0100025359941,0.0100012642616,0.0100091858393,0.0100032955716,0.0100174808172,0.0100103059736,0.0100057823647,0.0100068546545,0.0100109639305,0.010006845947,0.010009352065,0.0100088591266,0.0100113073913,0.0119548925757,0.0537903695711,0.010045237529,0.0262759726799,0.0197359181399,0.0107442199678,0.0153016283343,0.0103188885954,0.0100169896191,0.0151374221477,254.898840218,237.902881383,2.01362289491,29.6940917923,133.683450009,28.5946427403,2.56486357388,1.40709307055,4.07860352596,5.49536424578,1.8556505715,2.59100677886,2.64140107619,1.75704873627,1.65843858517,258.430135216,153.012470381,80.9388065639,0,10.4238264933,2.36789647779,2.2262808351,11.4987575591,2.32073957192,11.2551938624,6.50202779918,2.82996690932,3.90505716401,4.79280328948,0.994575652222,3.80001960031,2.83956144885,0.753654543671,1.71293553741,2.58961882314,1.62565185353,2.3694893619,1.73053025459,2.08164151911,1.97514706269,0.397442152412,5.87366207832,0,1.28201831333,1.3969890665,0.452290338747,1.10663608026,0.474651423969,1.92590721931,1.76644289043
anchor__scaption_90,45,90,0,0,0,0,0,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,331.256143,0.864133693192,0.000546007952181,1.19967172453e-12,2.15241467838e-05,24,0,0.211122709315,0.387482989302,0.030134276726,0.219776411758,0.314644112216,0.113414867696,0.0100659654447,0.010005211673,0.0100074875599,0.0100008518533,0.0100008920059,0.0100035198022,0.0100029380688,0.0100029949424,0.0100024929271,0.380887052974,0.473027891383,0.344034303014,0.0100452376972,0.0495881743606,0.010003380345,0.0100052324237,0.0100007100218,0.0100026137031,0.0524679436451,0.0446973838911,0.0316403909861,0.0100016973717,0.010000914701,0.0100062208091,0.0100023427805,0.0100121082758,0.0100075946189,0.0100040642824,0.0100044439594,0.0100072091346,0.0100047464168,0.010006513562,0.0100059857216,0.0100073484791,0.01766264885,0.0796540621367,0.0100452376972,0.0376730843928,0.0306753312143,0.0156533211062,0.0217315411785,0.0106674694902,0.0100108617956,0.0137148819987,250.475062191,228.980758806,6.06966295876,96.5995681482,329.865308073,142.73421634,2.69382178883,1.43873811364,4.3026592088,6.47881491661,4.69451975993,2.68316790064,2.91638251456,1.84427457214,2.0806201047,181.083798444,206.921905964,109.455035094,0,17.9369381299,3.78910896703,0.620555701139,11.4984721017,2.32054357162,16.1591019576,10.6171793456,6.10337388613,3.90472976039,4.79263577317,0.994281028179,3.79965765736,2.83803854488,0.753450411571,1.71264141107,2.58899497263,1.62504212296,2.36899222079,1.73003950202,2.08104390865,1.97436600248,0.58719734462,8.69785888975,0,1.83808929548,2.17132549965,0.658944616453,1.57165675595,0.490685555604,1.92472905905,1.60044131447
sobol__0000002,84.56045601,41.19340909,-51.53807057,83.77948377,-78.92666481,-1.76527387,12.79891024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,316.761308,0.114831500445,2.51543923468e-08,8.38143116302e-13,4.22377252715e-05,20,0,0.128563525881,0.11218361209,0.0100205472809,0.010744508121,0.0254720818404,0.0100740324782,0.0100392823118,0.0100144531777,0.0100133954775,0.0100045606211,0.0100068261991,0.0100119252063,0.0100110319567,0.0100116598548,0.010017717612,0.0100161196117,0.0417846195831,0.0409068577954,0.0102315381025,0.235216140096,0.132784021022,0.022582343763,0.0100054239045,0.0100008838753,0.0100017516907,0.0108932683213,0.0467558565854,0.0100009759791,0.0100031552195,0.0100031545522,0.0100013297154,0.0100063440326,0.0100064155649,0.0100029392559,0.0100024412754,0.010003774522,0.0100042522318,0.0100050496477,0.010003917451,0.0100038273436,0.0102275904695,0.0347132760019,0.0218052067115,0.0102034478542,0.0211753241763,0.0103325926463,0.0100419411734,0.0100140516489,0.0100057281542,0.0100058966037,156.5908027,121.309650036,2.01831952336,5.36051903835,24.6450906456,9.91798153336,1.73515082459,1.43375998225,4.30992250687,6.00105226632,2.71263519503,2.63165287782,2.76798381976,1.77259201947,1.7843701902,2.96465639584,29.304642523,28.0859073279,2.62413184729,77.9786587439,68.4374271584,6.85491775953,11.1324626471,2.69126822003,3.33339449723,2.73110662824,6.90911085087,3.93920989849,4.24503398507,0.963706291192,4.48334947959,2.31647430636,0.688468815123,1.63656620694,2.58852117852,1.62307932217,2.36887421237,1.72978848473,2.08549407167,1.97366958742,0.222065621267,3.01251293872,1.66661983985,0.464171027833,1.07436926236,0.392883026495,0.739797658933,0.460620405933,2.01045413525,1.16478934067
sobol__0000006,62.06045601,24.94340909,42.21192943,35.02948377,-18.92666481,-6.14027387,57.79891024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,343.179688,0.0501779799398,7.96396646408e-08,3.93255846232e-13,1.97480892764e-05,16,0,0.0955679281774,0.0618316060308,0.0100433576796,0.0100454086934,0.0927398015933,0.0100083826027,0.0127247915629,0.0100156087974,0.010027069953,0.0100113442673,0.0100270652843,0.0100112699963,0.010014402584,0.0100131048186,0.010027265808,0.0100059599851,0.0100053061255,0.010005534139,0.0100452375932,0.0161891898192,0.0634987085751,0.0390341830025,0.0727019835775,0.0417312436519,0.038287419219,0.0450994755782,0.0758435688094,0.0100017207821,0.0100037133368,0.010005472594,0.0100575185608,0.0100245972603,0.0100102073249,0.0100030548273,0.0100016515681,0.0100024171188,0.010002384922,0.010002954818,0.0100023724287,0.0100022277863,0.0101676464554,0.035821293276,0.0305306437931,0.0142972318642,0.0228955139261,0.0101805262599,0.0100420266425,0.0100106746254,0.0100081148811,0.0100041358768,113.818197379,65.2699346316,2.02294857754,5.01339146642,80.7098075538,12.326702715,3.42769706791,1.34216471268,4.13118198293,5.3270956279,1.36221569304,2.32652897875,1.68314856589,1.67270160848,1.81925651608,5.09280671197,6.47731718299,6.17574064001,0,6.14482937987,27.0052670067,11.4141468309,85.5971046661,11.2052323177,11.3612738157,7.88678363625,11.6439589042,3.71648651505,2.9169772536,0.709676137575,4.34514716113,2.85333034531,0.384235341089,1.50707895559,2.34054763527,1.52654962362,2.22237418809,1.61418349648,1.88371842206,1.83344111345,0.15674983773,2.23635986474,1.74456988009,0.499786436888,0.95323936613,0.226490685153,0.577959501716,0.453444983948,1.84902207168,1.078313982
sobol__0000010,118.31045601,0.56840909,89.08692943,108.15448377,11.07333519,4.79722613,50.29891024,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,250.238396,455.878714706,5.2079387991e-07,7.7026512102e-07,0.423691808397,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000014,50.81045601,49.31840909,-4.66307057,26.90448377,71.07333519,0.42222613,5.29891024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,342.123808,0.146284009533,5.38996829391e-08,1.02318153949e-12,1.41658878924e-05,22,0,0.123909932163,0.221099606974,0.0100507215856,0.0776629633734,0.12726387196,0.01415589216,0.0100470763631,0.0100100610446,0.0100084434833,0.0100021628777,0.0100025308706,0.0100073247354,0.0100072521262,0.0100070598753,0.0100077609562,0.010002137149,0.0100026859885,0.0100029896053,0.0100452376638,0.0100452376638,0.0560952298797,0.0100149604503,0.148421875275,0.0579781739895,0.0472600754313,0.0672225646167,0.0934674012496,0.0100018771333,0.0100053085446,0.0100049773741,0.0729140356279,0.010067937559,0.0100115948576,0.0100057711706,0.0100028933527,0.0100043103955,0.010004651718,0.0100056501622,0.0100045155217,0.0100040969616,0.0133722626146,0.0603364141207,0.0415105810933,0.0196061689067,0.0293342642489,0.0166418057146,0.0100934825584,0.0100144389829,0.0100043859687,0.0100056343778,150.928714348,222.510244725,2.02434076801,37.9045626374,136.478650809,18.3360912947,2.60755676528,1.42281306255,4.28114356361,6.08372500992,3.51730185744,2.59453535123,2.62399751334,1.75524622089,1.94302222136,4.95727191821,6.31671924658,5.63718013059,0,0,14.126752519,1.29132872411,174.734980573,14.527528637,14.7997318581,15.0934647878,17.1428380191,4.07867921714,4.70738803143,1.01047399962,40.5917603944,2.06937539788,0.75361362504,1.71221030877,2.57990440661,1.62563215627,2.3687270389,1.72902902094,2.04996293835,1.97255310972,0.353491536623,6.28113030959,3.5924814196,0.94960382048,1.80966381835,0.659914105787,0.64610809951,0.460648277709,1.98542661901,1.16754459796
sobol__0000018,90.18545601,20.88090909,9.39942943,6.59198377,-33.92666481,16.82847613,-50.95108976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,360.249886,0.0298740211753,4.40797398582e-08,1.18293075045e-13,1.12560861891e-05,7,0,0.106247676205,0.027703420841,0.0100229146271,0.0100412237881,0.0316402468413,0.010008861286,0.0100692464012,0.0100220614089,0.0109644777154,0.0100237645622,0.0100310585533,0.0100166355044,0.0100186333505,0.0100165723557,0.0100541587547,0.010004657013,0.0100091936887,0.0100113732327,0.0100452377079,0.0100137061959,0.0100762734063,0.0100420305535,0.0439606218222,0.012646972291,0.0100452377079,0.08303824962,0.0100030445409,0.0202322721325,0.0100014951973,0.0100493843329,0.0269964138234,0.0115642762046,0.0100183929046,0.0100108233547,0.0100161047303,0.0100349359756,0.0100066958423,0.0100098648625,0.0100107144981,0.0100354838892,0.0100217918998,0.0100133587794,0.0100334792838,0.0105139350723,0.010012506534,0.0100468037776,0.0194387015131,0.0219318408336,0.0101600596611,0.0429638323756,125.725270874,29.9842683586,2.01870038562,4.80896301291,33.6277462992,13.0265998728,2.61002373078,1.3487035334,4.50982987892,4.984425278,0.965533244242,2.43003758918,1.84473699501,1.6891435367,1.62615732343,7.31829167274,4.93988199572,3.75415928497,0,3.70246877127,2.77971443525,2.74357390211,51.2282207497,3.00128837463,0,20.594604275,1.78888313287,3.82612589542,4.72187050032,0.322645820514,7.258407787,3.22129258428,0.532212532297,1.41869797855,2.1551873635,1.24512179306,2.17846200085,1.62004511301,2.1256482738,1.65674790182,0.389165149207,0.942215566575,0.877339463845,0.469524159101,0.696074511745,0.463597729201,1.6916740438,0.893293696523,0.86256030496,4.05614201102
sobol__0000022,67.68545601,37.13090909,65.64942943,120.34198377,-53.92666481,21.20347613,-5.95108976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,268.106975,0.0551935619424,7.92392143012e-08,2.76499031189e-13,1.01328839215e-05,7,0,0.0761695593601,0.0100056410741,0.011544009851,0.0100050493498,0.136060688747,0.0100046259023,0.0257398406321,0.010020651832,0.0288832678928,0.0424917497572,0.0107411733989,0.0100111344513,0.010014261117,0.0100144313861,0.0101423798148,0.0100535422827,0.0100052345795,0.0100052370136,0.010015311713,0.0640209429739,0.0252653377182,0.0657174221004,0.113444028262,0.0100277443459,0.0262254041321,0.0100466155349,0.0100080404983,0.0100628434477,0.0100300855343,0.010068326985,0.0100057678636,0.0100131790426,0.0100373631935,0.0100238049649,0.0100276300673,0.0100388085382,0.0100213252708,0.0100263107084,0.0100269141939,0.0100491276392,0.0100294118973,0.010015947266,0.010019810902,0.0100310909163,0.010022106103,0.010034426874,0.0100964833458,0.0102082472268,0.0234624976659,0.0232125976616,92.7808787472,10.4222852711,2.31310784733,4.82881793953,107.924781356,12.0938547916,6.88429840409,1.35441767072,11.6891782025,21.6075057039,1.44266276486,2.38516140582,1.8924453847,1.69187436414,1.83457671717,0.683133010291,7.17754615499,7.17378342659,2.83612068412,22.6741974083,4.44875048291,12.9679191962,98.1614081407,1.15611395731,7.80155309385,2.49354793192,1.93051382473,3.91471895327,0.540062468718,0.953626150456,5.4716543676,2.56918477843,0.415290301734,1.5747659936,2.58208403898,1.53668026983,2.37203505416,1.73315808083,2.12137195024,1.9556892228,0.341394198433,1.09368391982,0.935292270546,0.489424474267,0.692623589363,0.450410027292,0.68047118807,0.40605080094,3.50248412239,2.38464956443
sobol__0000026,101.43545601,61.50590909,18.77442943,63.46698377,56.07333519,10.26597613,-13.45108976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,343.970157,0.0707033840456,8.56503135083e-09,5.6132876125e-13,6.2045655914e-06,13,0,0.211493229276,0.010004465356,0.0100197180187,0.0100036179124,0.069590293406,0.0100012143773,0.0426338313093,0.0100189391087,0.0201894673733,0.0100074025505,0.0100088623733,0.0100102790809,0.0100079177691,0.0100079945764,0.010046084199,0.010020304212,0.0100081970989,0.0100083466637,0.0100286443839,0.0100452377773,0.0100061123027,0.0100491018621,0.0654169751509,0.0404652834483,0.0478620602663,0.0452134912172,0.0338276814623,0.0100044984838,0.0100067153605,0.0100104924045,0.0418014784253,0.0101463463764,0.0100212672223,0.0100121135516,0.0100075048558,0.0100109114176,0.0100103517384,0.0100126103222,0.0100105886509,0.0100106360673,0.0101706977713,0.0317280326267,0.0272455158624,0.0130967519929,0.0140170846802,0.0112766840187,0.0101063125474,0.0100308337725,0.0100107849002,0.01001582262,235.631888725,10.4145107366,1.90907272295,4.19961743959,74.3144520285,13.0647851398,11.1855368331,1.43128772462,7.91297558278,5.60165307278,2.51079246748,2.62283324947,2.80975264661,1.79687810278,1.69558582085,2.85043604646,6.81876550045,6.66988388075,1.54398910251,0,3.74733627081,2.78483450958,75.6842295771,11.1481889991,16.1410008475,11.3803962892,6.51556214705,4.08081147639,4.49931034293,1.01097399842,22.2183316318,2.46778544216,0.735279605075,1.69150601508,2.58981658468,1.62054623196,2.37024433596,1.7310980816,2.09187492467,1.97467310076,0.317071182241,3.46330179312,2.54203644444,0.639067499601,0.940884255081,0.520054224036,0.678245824761,0.450804055566,1.5753021985,1.14144736167
sobol__0000030,33.93545601,12.75590909,-37.47557057,79.71698377,36.07333519,14.64097613,-58.45108976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,323.693126,0.0752881172536,2.45670275234e-08,4.19220214098e-13,1.84718294032e-05,17,0,0.100483361568,0.13844501687,0.0100158602352,0.0315512533316,0.0743390558388,0.0100116810759,0.0100441523218,0.0100113970715,0.0100142025568,0.0100037346301,0.01000542416,0.0100090932781,0.0100107940053,0.0100086946376,0.0100191123067,0.0100043545683,0.0100099299688,0.010010097217,0.0100267668642,0.0100452379251,0.0268461491238,0.010007651377,0.0619552608654,0.0312700541957,0.0100452379251,0.128355734617,0.0100017347502,0.0351234753328,0.0100008623107,0.0100264378012,0.0770538265864,0.0231162993462,0.0100086723027,0.0100049498697,0.0100096165548,0.0100262657673,0.010003858154,0.0100058845714,0.0100066252689,0.0100288553925,0.010017040544,0.0100089797291,0.0100397167973,0.0226337615826,0.0100083406817,0.0100478068656,0.0216951360713,0.035195389935,0.0101025448184,0.0636323747062,80.1332521477,148.874206478,1.95203052942,15.6577320278,75.4531923599,12.940408631,2.36101041031,1.36357898315,4.41237263872,6.07930904602,2.44815265167,2.48070845062,1.85778725964,1.68365195392,1.88581125298,4.49314188137,6.98075015009,6.83294511028,2.51780828919,0,12.7391594072,3.14546676939,69.5309537701,8.15264501835,0,30.9550801253,1.91885176385,13.591105052,4.66417430836,0.802132948152,40.5061920804,6.0561967348,0.753182037072,1.71278669713,2.28156274213,1.33284851776,2.22643297776,1.65661769907,2.12532262831,1.75260879869,0.394668239549,1.01579493278,0.906923586322,1.03925408294,0.723626680532,0.45872108406,1.84329105867,1.45860542441,0.754259301838,5.99398683248
