sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,usable,status,reason,duration_ms,objective,max_assembly_error_deg,max_equilibrium_residual,max_reserve_torque_nm,muscles_at_floor,muscles_at_capacity,activation__DELT1,activation__DELT2,activation__DELT3,activation__SUPSP,activation__INFSP,activation__SUBSC,activation__TMIN,activation__TMAJ,activation__PECM1,activation__PECM2,activation__PECM3,activation__LAT1,activation__LAT2,activation__LAT3,activation__CORB,activation__TRIlong,activation__TRIlat,activation__TRImed,activation__ANC,activation__SUP,activation__BIClong,activation__BICshort,activation__BRA,activation__BRD,activation__ECRL,activation__ECRB,activation__ECU,activation__FCR,activation__FCU,activation__PL,activation__PT,activation__PQ,activation__FDSL,activation__FDSR,activation__FDSM,activation__FDSI,activation__FDPL,activation__FDPR,activation__FDPM,activation__FDPI,activation__EDCL,activation__EDCR,activation__EDCM,activation__EDCI,activation__EDM,activation__EIP,activation__EPL,activation__EPB,activation__FPL,activation__APL,active_force_n__DELT1,active_force_n__DELT2,active_force_n__DELT3,active_force_n__SUPSP,active_force_n__INFSP,active_force_n__SUBSC,active_force_n__TMIN,active_force_n__TMAJ,active_force_n__PECM1,active_force_n__PECM2,active_force_n__PECM3,active_force_n__LAT1,active_force_n__LAT2,active_force_n__LAT3,active_force_n__CORB,active_force_n__TRIlong,active_force_n__TRIlat,active_force_n__TRImed,active_force_n__ANC,active_force_n__SUP,active_force_n__BIClong,active_force_n__BICshort,active_force_n__BRA,active_force_n__BRD,active_force_n__ECRL,active_force_n__ECRB,active_force_n__ECU,active_force_n__FCR,active_force_n__FCU,active_force_n__PL,active_force_n__PT,active_force_n__PQ,active_force_n__FDSL,active_force_n__FDSR,active_force_n__FDSM,active_force_n__FDSI,active_force_n__FDPL,active_force_n__FDPR,active_force_n__FDPM,active_force_n__FDPI,active_force_n__EDCL,active_force_n__EDCR,active_force_n__EDCM,active_force_n__EDCI,active_force_n__EDM,active_force_n__EIP,active_force_n__EPL,active_force_n__EPB,active_force_n__FPL,active_force_n__APL
anchor__abduction_90,0,90,0,0,0,0,0,0,capacity_limited,At least one muscle reached the conservative capacity threshold while nontrivial reserve torque was still required,345.053065,4.70022768069,0.000546007793901,1.55562138815e-06,0.0195697214525,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000005,107.06045601,122.44340909,4.71192943,67.52948377,-58.92666481,2.60972613,-32.20108976,0,solver_failed,The static optimization calculation failed,18.624914,,2.19049809402e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000013,95.81045601,81.81840909,32.83692943,124.40448377,31.07333519,-8.32777387,-24.70108976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,414.023606,0.208783474081,1.57254701705e-07,7.17584052867e-13,2.35621769881e-05,14,0,0.223643426252,0.0114443509871,0.010025474338,0.0100044312617,0.152106761974,0.0100017779752,0.066679069102,0.0100151426886,0.0100067974361,0.0100030310359,0.0100038804538,0.0100099171415,0.0100077346066,0.010008864567,0.0100210651005,0.0100771643982,0.0337768977955,0.0337787183158,0.01050625189,0.0100771643982,0.0100032183382,0.0100046935577,0.0100142192052,0.0100767967471,0.0191264003131,0.294991492322,0.0100029692391,0.166293094745,0.0100011472463,0.0100418405927,0.0341563469379,0.0292908825276,0.0100181052745,0.0100099437911,0.0186530163297,0.0355184028715,0.0100079944824,0.0100163083251,0.0100736432549,0.0522389389231,0.0100356644364,0.0100111340777,0.0361823049666,0.0366996655862,0.0100167873701,0.0205816769317,0.010031276909,0.0215416061,0.0100108683823,0.0264771623723,181.435933629,11.3308110724,1.77583767268,4.95795281784,161.636540393,12.9923885916,17.9311053388,1.44074674293,4.00620550628,6.06862892923,4.23503862248,2.67481654052,2.92557062607,1.84496646372,1.89244090396,0,24.2270580922,24.2296735044,2.96422063165,0,4.24537105203,2.96069097781,7.83565681246,0.00161671554757,0.208915563642,74.4234560868,1.52141309003,62.2262129612,4.23139997806,0.936974990489,11.2981459479,7.76413667052,0.587238729449,1.5934822298,4.81994247405,5.67239420053,2.34079383691,1.72719920111,2.13204014231,10.2909410313,0.327159846691,1.09320561118,3.41558390795,1.76425145852,0.610080003062,0.973357598911,0.785511698785,0.990880198565,1.4465341586,3.08893985308
sobol__0000021,112.68545601,69.63090909,-46.85057057,22.84198377,-13.92666481,12.45347613,24.04891024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,449.16639,0.192391085751,1.96287430754e-08,1.66465739763e-12,4.73546449179e-06,12,0,0.291718687211,0.010024334777,0.0100122802923,0.0798321178951,0.264120795977,0.121223214073,0.0136289431678,0.0100078944704,0.0296230076744,0.0100019891,0.0100022448356,0.0100056851338,0.0100046312927,0.0100050603296,0.0100097427312,0.0100025800787,0.010004114587,0.010004746267,0.0100452376115,0.0103006286543,0.010098833944,0.0102760257413,0.0936184720181,0.0397787752022,0.0107106078782,0.0146899051891,0.022831898442,0.0100085381998,0.0124943619609,0.0100167802004,0.0166888898597,0.010030948877,0.0100317240154,0.0100215379199,0.0100089722175,0.0100121892228,0.0100139726895,0.0100158703995,0.0100130408332,0.0100116874255,0.0100636508799,0.011601914379,0.0101807479839,0.0100642218573,0.0101389702718,0.0100629000663,0.010040909184,0.010024438294,0.0100101470967,0.0100120648807,327.74371264,10.8913997678,1.94872872576,33.5603148653,256.764277152,97.1557307846,2.3330615788,1.43967019384,12.1815954715,5.96271485841,3.55505645632,2.69462521304,2.92886607488,1.84930844366,1.82475078517,3.68095846264,6.18009149708,5.27765530428,0,3.91006612067,1.92205224557,2.35659521112,110.185171504,10.0356576449,2.97328588668,2.87471140904,4.40409528943,4.08129740472,5.29348019999,0.99320371966,6.72657578387,2.85577562805,0.7139546504,1.66280525549,2.54635871918,1.6266236246,2.34750654105,1.70994360766,2.02390463605,1.97039177426,0.273921036656,1.17351259962,0.83890183674,0.459131598725,0.638521732673,0.314780759314,0.55824318343,0.451464898979,2.00991702404,1.16816222157
sobol__0000029,78.93545601,110.25590909,75.02442943,47.21698377,76.07333519,23.39097613,31.54891024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,415.225653,0.57096167004,1.8248927347e-07,1.60582658282e-12,4.88517413679e-05,28,0,0.319283367651,0.0100028539093,0.0100209960578,0.0100008762618,0.344332025266,0.0100004538734,0.290732977874,0.010004282599,0.0100009650619,0.0100004473589,0.0100006291684,0.0100026412232,0.0100019153317,0.0100022315415,0.0100138376363,0.015677815527,0.0971077199573,0.0946462302325,0.0100524038688,0.0100452375926,0.02080811028,0.0100030971915,0.0100041541034,0.0100014287084,0.0100011859417,0.0100154939477,0.279440184232,0.0100004970446,0.125554956655,0.0100015087907,0.284270909698,0.0617346151913,0.0100044016617,0.010001876963,0.0100011482081,0.0100016876335,0.0100025143783,0.0100028172109,0.0100020898252,0.0100016782064,0.0510929133376,0.179064982227,0.127040592838,0.0542528370757,0.104258102273,0.0211589502349,0.0100098947616,0.0100035280908,0.0100008682929,0.0100011177682,186.370238161,6.06407380051,1.91436123401,3.55243659054,367.85596961,11.6166406906,77.0556024826,1.42825841054,3.98539250406,6.33488644515,4.61322182384,2.71292014275,3.00878922599,1.87909744694,2.0553664322,1.56519310136,64.4252744443,61.2003984784,0.172469779071,0,9.95192532223,1.04284530625,11.7717447451,2.74607845964,2.79356677222,1.62557975039,52.9359867603,4.01387512529,35.8525130098,0.968197234462,153.269514696,12.0353527524,0.68239386296,1.61164409913,2.4974092529,1.61138710478,2.30443985525,1.68025116968,1.98429564611,1.93770798955,1.22987810081,15.4260736031,8.99366094616,2.10952225429,6.00124215319,0.586544406182,0.385479210677,0.391483369649,1.9742746822,1.12945237786
sobol__0000037,98.62295601,91.97465909,67.99317943,4.56073377,-76.42666481,14.09410113,55.92391024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,438.349102,0.461411341154,5.19323233306e-08,7.74491581979e-13,5.50353569505e-05,29,0,0.553379963603,0.0985704838346,0.0100041734238,0.0100010006514,0.0960899531743,0.010000559799,0.0997451320888,0.0100036381641,0.0100013801654,0.0100004667734,0.0100006020111,0.0100025210917,0.0100016911154,0.0100018549242,0.0100042009253,0.0100190436862,0.0693847410962,0.0520459842964,0.0100452375552,0.310955780175,0.0100199943473,0.0100082671385,0.0100049959662,0.0100032463927,0.010040061017,0.0370069910713,0.0432865625697,0.0100005573385,0.0100011223984,0.0100020219869,0.010003759282,0.0100048027969,0.0100032198416,0.0100014181497,0.0100011617838,0.0100017915878,0.0100016986829,0.0100021207977,0.0100017105152,0.0100018000456,0.0191644598435,0.0883375520833,0.0643484855772,0.0337936232649,0.0405605154473,0.0143571611904,0.0102535416453,0.0100136356926,0.0100024429037,0.0100040870298,288.520642407,95.1921949749,1.97654199469,4.89420821502,95.8566134988,12.341961223,26.7838011194,1.43909008212,3.88669300865,6.12431128161,4.39674404809,2.67413540018,2.94317197895,1.85501387846,1.92081953762,3.75649118765,33.0099018935,18.5716068899,0,104.255236673,5.11900614378,2.01817621252,11.619599995,2.31266109602,2.26092147802,4.58923183942,8.30636446687,4.07766310448,3.24771067552,0.975851837025,1.13448551165,2.3388470174,0.692421679126,1.6347895011,2.44536936981,1.58645196686,2.26277290653,1.64830924136,1.95005750067,1.90419982689,0.466320402145,7.55799810064,4.58302904628,1.30958434139,2.29622365832,0.262413823238,0.475978971979,0.449169618617,1.94523976284,1.16568862542
sobol__0000045,87.37295601,116.34965909,-35.13182057,61.43573377,13.57333519,20.65660113,3.42391024,0,solver_failed,The static optimization solver did not converge,823.58911,,6.65641124442e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000053,115.49795601,104.16215909,35.18067943,81.74823377,-31.42666481,-0.12464887,-0.32608976,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,319.979203,168.535732795,5.51778669422e-08,1.97929140633e-06,0.216445648356,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000061,81.74795601,79.78715909,-11.69432057,106.12323377,58.57333519,-6.68714887,-52.82608976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,510.462465,0.0960432410355,8.05947895088e-08,5.4193553874e-13,1.08372277086e-05,15,0,0.153116726516,0.177485819024,0.0100262529028,0.0139931106715,0.15328973926,0.010004747174,0.0230114616337,0.0100081149494,0.0100039887117,0.0100017379436,0.010001999011,0.010005947277,0.0100050660906,0.010005604077,0.010006581312,0.0100391471102,0.0629290630552,0.0621460745039,0.0142921141841,0.0100452382531,0.0100019373594,0.010001614758,0.0100036902095,0.0100029872476,0.0100083834544,0.0100091844548,0.0100299536041,0.0100106057741,0.0102826964187,0.010028699259,0.0546255184964,0.035993375907,0.0100285653672,0.0100233890772,0.0162300031687,0.0106523552384,0.0162338348768,0.0115615716857,0.0143071364867,0.0121233487233,0.0100459856411,0.0100414558097,0.010030140512,0.0100355190214,0.0100277286789,0.0100286786074,0.0100394769498,0.0100486005213,0.0109971777324,0.0101697594781,167.360050567,177.288618291,1.91396481251,6.83052081078,161.400363503,13.0324513472,5.82475414061,1.43846970597,4.22273329233,6.24248833853,4.45539734792,2.69455825178,2.934086269,1.85079532067,1.93553585904,0.138582187121,45.1282921053,44.0116809694,3.96805459727,0,5.1428549828,3.16753226279,10.4746216195,1.8501894651,1.0464302931,2.39634888753,1.63853339528,4.07133661672,4.89354135664,1.0119170918,20.5209874424,8.56205869824,0.734297747175,1.70351803713,3.92571185001,1.55017841115,3.46564335196,1.88882300414,3.038716023,2.30428072322,0.379760160936,1.07978274272,0.92890006788,0.460770730284,0.710444464768,0.464936833801,0.802314358189,0.461910544108,0.998142631375,1.13690040546
sobol__0000069,105.65420601,76.74028409,50.41505443,42.13885877,4.82333519,-3.67933637,8.11141024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,381.545551,0.292175978405,3.66106713834e-08,8.39466789131e-13,2.38056364806e-05,26,0,0.36252287043,0.0100005345933,0.0100170155672,0.0100003818858,0.0109545870046,0.0100001708178,0.286058746522,0.0100266814235,0.0100053988117,0.010000972727,0.0100013133762,0.0100057487168,0.010002888258,0.0100025253552,0.0207214679695,0.182457789493,0.0100035707445,0.0100036703228,0.0100452362293,0.0100452369095,0.0100007379419,0.083383217289,0.116682170821,0.0819362671734,0.047612292365,0.0678462502984,0.0719233624204,0.0100023229942,0.0100060646405,0.010006390452,0.0100021824035,0.0100043409874,0.0100141907721,0.010006831506,0.0100030093398,0.0100044008595,0.0100048167758,0.0100058744489,0.0100045419947,0.0100041824911,0.0101337026239,0.0339272072066,0.0226562508963,0.0104458436837,0.0206840378829,0.011535773907,0.0106817222459,0.0100184986547,0.0100065626315,0.0100079660353,312.964070269,10.1270853289,1.90332884054,4.94337090619,10.3151108772,12.9011706498,77.0577429586,1.44133765694,3.74335718108,5.90516529741,3.57514264272,2.64420261885,2.8825635527,1.82376795499,3.78957590135,53.6591752343,6.57462338307,6.38157349483,1.5839267343e-05,0,4.52813859005,21.1799982367,137.365692157,22.5433726066,16.0558133394,16.9479855073,12.6183457049,4.04964220343,4.57299032718,0.998409437185,5.42622087443,2.81101607576,0.729476294541,1.68023095039,2.58379011522,1.6256533101,2.36894978763,1.72953453502,2.05856325561,1.97346920614,0.250901535937,3.39566804787,1.93546428096,0.505887642972,1.18353808586,0.456605380246,0.756123792726,0.460803225338,2.00549050954,1.16580089018
